source,country,search_word,createDate,language,text
Twitter,India,Medlife,2021-5-16,en,@thakurkushprat1 @medlifecare @tusharmedlife @ayushmannha @jagograhakjago it happened with more than 1000 people in this pandemic same with me  this is scam and fraud by medlife  @narendramodi @amitshah @sonusood please help here medlife is looting peoples money in this pandemic
Twitter,India,Medlife,2021-5-16,en,@medlifecare @vamsidevata @jagograhakjago @cybercellseast @anarayanan24 @tusharmedlife medlife is fraud 
Twitter,India,Medlife,2021-5-16,en,2blood reports outof5 by httpstcob49nngz6yb not delivered even after 5days of sample collection reason unknownpl intervene @icmrdelhi @cmodelhi @ltgovdelhi @satyendarjain pls intervene n monitor functioning of lab @toidelhi @httweets @ptinews @navbharattimes @zeenews
Twitter,India,Medlife,2021-5-16,en,@deeptech04 @medlifecare medlife did not response on time
Twitter,India,Medlife,2021-5-16,en,@narayananv79 @suru27 @satishwe available on medlifelast checked at 8pm httpstcoemp3buuhoi
Twitter,India,Medlife,2021-5-16,en,@divyashaurya @sonusood check for alternative like fungisome ambisome phesome amphonex  check on httpstcohtjybgpf73 screenshot attached  check on httpstcobi1ahtudkj  httpstcophdyhsmcxm httpstcobhkuzja6ob
Twitter,India,Medlife,2021-5-16,en,keep a tab on these online pharmacy apps  pharmeasy  medibuddy  1mg  apollo 247  medlife  medplus  dhani  medicines which are in demand like fungisome amphonex posaconazole are only available in these platforms  check with helpline before making payment @charantweetz httpstcomarehdrhjm
Twitter,India,Medlife,2021-5-16,en,@medlifecare get going amp fake as much as u can what else u can do try to rob money 4m customer by unethical practices never had any issue with @1mgofficial @netmeds learn from them how many times i blame myself placing an order at medlife u are the most irresponsible team i come across
Twitter,India,Medlife,2021-5-16,en,@helpdelhivery as per medlife prepaid request send to your team @medlifecare  kindly check it and delivery the order today as prepaid
Twitter,India,Medlife,2021-5-16,en,@medlifecare blocked almost 50 numbers of medlife customer care but daily got 23 calls from different numbers please stop making unnecessary calling to customers
Twitter,India,Medlife,2021-5-16,en,@medlifecare  order id  or8000hma002a need urgent medlife send fast
Twitter,India,Medlife,2021-5-15,en,common types of falls in the elderly population their associated risk factors and prevention in a tertiary care center⁠ httpstcokchtgiwwd5 #foamed #medicaljournal #medicalscience #medicalresearch #meded #medical #medlife #internalmedicine #physicalmedicine #trauma httpstcoicnqxxzjbd
Twitter,India,Medlife,2021-5-15,en,@srinivaasbangar it is available in medlife verified just now httpstcok5zhnauyea
Twitter,India,Medlife,2021-5-15,en,@medlifecare 7 days since i ordered on medlife but so far u r trying to deliver on priority and not delivered1mg pharmeasy are far betterwhich delivers order in 12 days without any issue @tusharmedlife @anarayanan24 @jagograhakjago
Twitter,India,Medlife,2021-5-15,en,@medlifecare are you still investigating my refund has been issued or not how is your company unable to find out the small detailsyou are not ashamed to be so embarrassed on twitter medlifestill be ashamed and issue my refund or else sit wearing a bangle in your hand #fraud
Twitter,India,Medlife,2021-5-15,en,@dhanicares you guys are seriously stupid and dont have any idea how to manage customer issue plz guys dont use #dhanipharmacy use #medlife and #pharmeasy as they are much much better not any customer care pickup call
Twitter,India,Medlife,2021-5-15,en,@medlifecare @astrazenecain medlife is using pandemic situation to make more money already they had increase price of all essential  product which are very useful and in demand of covid care  and of they forget to increase any product price they are cancelling that product or9731hqc001a shame on medlife
Twitter,India,Medlife,2021-5-15,en,@neha9993 @payalbudh @medlifecare @jagograhakjago in this pandemic period two educated thiefs mr @anarayanan24 and @tusharmedlife daily they are squeezing the blood of medlife coustomer by doing frauds and when ever you complain about refund they always need time and placing the order they always give you bribe #banmedlife httpstcoiaazzsipbx
Twitter,India,Medlife,2021-5-15,en,@butterfly5d @collectorrjt @nitinbhaipatel @mntrivedi @vijayrupanibjp @amazingpriyesh @iamndmakwana @kumarmanish9 @sonusood check on online appwebsites medplus medlife 1 mg  life line apolla indiamart
Twitter,India,Medlife,2021-5-15,en,@medlifecare refund my money medlife team it has been 2 months 1week now 😡😡😡 and from your last twit reply 5 days please justify the reason for delay your unacceptable behavior are now should be getting reported  cc to @consaff @jagograhakjago @jagograhakjago @thecorindia @thecroindia
Twitter,India,Medlife,2021-5-15,en,@medlifecare @jagograhakjago medlife is fake
Twitter,India,Medlife,2021-5-15,en,@medlifecare @connectwithtyn @pharmeasyapp @apollopharmacy  medlife s 1 of d worst srvc prvdr n its exetve r irsposnble thy says @medlifecare dosnt hv protocol 2 updt d ordr status 2 its custmr n disconct d call odr made on 1st may n nt yet dlvrd as on 15th httpstco8sufto1e49
Twitter,India,Medlife,2021-5-15,en,@medlifecare   worst service from the medlife  i have placed a order long back all medicine are damaged i thought okay mistakes happens let me place a return till today the return request is not accepted  you are not providing medicine  you are playing with pepole health
Twitter,India,Medlife,2021-5-15,en,@medlifecare no resolution even after sharing the number still getting calls and messages  #medlife #worstsupport #medlifecare @anarayanan24 @tusharmedlife httpstcocspysxulgt
Twitter,India,Medlife,2021-5-15,en,i ordered medicine from medlife few days ago  but i am yet to be informed regarding the delivery status of my order  expected delivery was 24 days but it is taking longer than expected so if it will take more time then cancel the order draft1238gag @medlifecare
Twitter,India,Medlife,2021-5-15,en,@medlifecare why is medlife canceling my order every time while i am paying the bill online every time httpstcogqljexgtbu
Twitter,India,Medlife,2021-5-15,en,fabiflu is available at multiple pharmacies across hyderabad dm me if you cant find it  also available online  medlife httpstcoxiujykg9jr  1mg httpstco6m7baqc91d  pharmeasy httpstcoeo6ti4cgay
Twitter,India,Medlife,2021-5-15,en,@shobhit03177886 dear shobit kindly confirm us if we can initiate the return for the medicine which was wrong delivered to you or also you can initiate the return the from your application first you have to login to your medlife account then go to my orders select the particular 12
Twitter,India,Medlife,2021-5-15,en,@medlifecare its been almost 15 months now and  @medlifecare  has not been able to process my refund can anyone tell me how do i file the complain in consumer court  @jagograhakjago  please help jago grahak jago and take legal action against medlife  can you please help
Twitter,India,Medlife,2021-5-15,en,it is painful during pendamic medlife has not refunded ₹529 paid ₹910 medicine supplied ₹380 on 08102020 bank details mailed in nov 2020 y looting poor customers very bad on the part of medlife no response now pl think twice while placing order with medlife
Twitter,India,Medlife,2021-5-15,en,it is regret to state that refund amount in respect of medicines not supplied is not yet credited to my account  kindly confirm when it will b credited such lapse will affect the goodwill of medlife
Twitter,India,Medlife,2021-5-15,en,@medlifecare still wating do u concern team exists or its jst an hoax to convince ur furious customersalmost week no reply no refundi urge all the citizen no to deal with pharmeasy n medlife diagnostics
Twitter,India,Medlife,2021-5-15,en,@medlifecare its shameful even in 48hrs your team is unable to convey to courier co just that its prepaid order you can deliver better u amp team close medlife amp learn basics @tusharmedlife @anarayanan24 @jagograhakjago @pibhomeaffairs @amitshahoffice
Twitter,India,Medlife,2021-5-15,en,last day at im 🥲 i dont wanna leave  imma miss my girls 🥰  #pgidiaries #medlife httpstcopvoneprqkd
Twitter,India,Medlife,2021-5-15,en,@medlifecare dissatisfied with medlife too much delay to process an order medicines are urgently needed yet so much callousness talked with customer service repeatedly
Twitter,India,Medlife,2021-5-15,en,@shobhit03177886 dear shobit we would like to inform you that as per our record your order is dispatched from warehouse and shall deliver the same at the earliest kindly go through the below link to track your order  httpstcomokty6j5d2
Twitter,India,Medlife,2021-5-15,en,@medlifecare orders done in medlife are getting moved to pharmeasy it is as expected order is getting modified without customer knowledge request immediate attention here
Twitter,India,Medlife,2021-5-15,en,@medlifecare @pharmeasyapp @medlifecare  a prepaid order placed by on 9th may  arrived as cod order yesterday via @delhivery courier partner i have shown the details of order and payment from my medlife account but still they denied to deliver medicine what is this  nonsense
Twitter,India,Medlife,2021-5-15,en,@kalanishubham @sonusood @satishpoonia did you helped out why not try pharmeasy or medlife for medicine or arrange it by courier from local delhi shop
Twitter,India,Medlife,2021-5-15,en,@medlifecare okay i am believing you this time but if after 48 hours it would happen again then that would be the last day of @medlifecare in my life my entire family and my friends will stop using medlife forever @tusharmedlife
Twitter,India,Medlife,2021-5-15,en,wow so cool we love it ♥ via good news network  #training #rescue #medical #medicine #lifesavingskills #savelife #emergency #medlife httpstcor8iyofwnsc
Twitter,India,Medlife,2021-5-14,en,#doctor #medicine #medical #nurse #health #hospital #covid #doctors #surgery #healthcare #neet  #medstudent #medicalstudent #surgeon #mbbs #doctorswho #dentist #coronavirus #medicina  #medlife  #dental #bhfyp healthyhey nutrition zinc methionine  httpstcoo0rpvolv3k httpstcouvcmn4uiih
Twitter,India,Medlife,2021-5-14,en,@hamidrasheed you can track the shipment using the link below   httpstcofnkbihb9ll 22
Twitter,India,Medlife,2021-5-14,en,hello shirley lets hear again what she said about her dental journey with medlife group you can also watch her full medical journey video on our youtube channel httpstcoqorqvtyu6s
Twitter,India,Medlife,2021-5-14,en,@beste08 @evrenemerak bir de medlife😢
Twitter,India,Medlife,2021-5-14,en,@medlifecare @netmeds   i choose medlife to order online medicine but their system reflecting right pincode  with wrong citi my town is 425110 and their system is showing that parola which is 22km far away from my town and pincode of parola is 425111 i called them for this  httpstcohyjqvtgij4
Twitter,India,Medlife,2021-5-14,en,@medlifecare @pharmeasyapp pls provide my refund ya agar chir hi ban na h to wese btaa do same on u medlife
Twitter,India,Medlife,2021-5-14,en,health is the need of the hour and what better way to shop for medicines than online use indian bank rupay debit card to pay for your medicines at medlife and get up to 25 off details here httpstcoetd2fhoa31   #indianbank #offers #rupay #debitcard httpstco8ukwic0f1u
Twitter,India,Medlife,2021-5-14,en,@bhootnath these r now avl on medlife get them httpstcovjypxabxdz
Twitter,India,Medlife,2021-5-14,en,are you looking for cath angio lab   atlantis worldwide has many cath labs with highoutput xray tubes in excellent condition   visit us at httpstcouphbwk3y5f   #cathlab #cathlablife #cardiologist #cathlabnurse #cardiology #angiography #hospitallife #medlife httpstcoqnrg4kz9h6
Twitter,India,Medlife,2021-5-14,en,@tejasvisurya @bjp4india @drramansingh hi lots of fraud labs in ur city medlife labs n their guy muhamad saif are looting ppl in daylight incl me when i said ill complain muhamad said ja modi ko bol i mean what the hell complained to cybercrime attached but pls u also check @medlifecare @mohfwindia httpstcoc9d14qt06w
Twitter,India,Medlife,2021-5-14,en,@tejasvisurya @offtejasvisurya hi lots of fraud labs in ur city medlife labs n their guy muhamad saif are looting ppl in daylight incl me when i said ill complain muhamad said ja modi ko bol i mean what the hell complained to cybercrime attached but pls u also check @medlifecare @mohfwindia httpstcoft2bofjfxo
Twitter,India,Medlife,2021-5-14,en,@offtejasvisurya @tejasvisurya hi lots of fraud labs in ur city medlife labs n their guy muhamad saif are looting ppl in daylight incl me when i said ill complain muhamad said ja modi ko bol i mean what the hell complained to cybercrime attached but pls u also check @medlifecare @mohfwindia httpstconbpio1xu2g
Twitter,India,Medlife,2021-5-14,en,@tejasvisurya @jpnadda hi lots of fraud labs in ur city medlife labs n their guy muhamad saif are looting ppl in daylight incl me when i said ill complain muhamad said ja modi ko bol i mean what the hell complained to cybercrime attached but pls u also check @medlifecare @mohfwindia httpstcoygrs8g1khi
